m,scenario,effect,segment_length,split_fraction,n_left,n_right,total_length,detector,population_gain,expected_gain_total,mean_raw_gain,mean_score,sd_score,critical_value,null_rate_zero_threshold,power_zero_threshold,power_calibrated,shift_accuracy,n_alt,n_null,alpha,optimizer_failures,seed,pattern_000,pattern_001,pattern_010,pattern_011,pattern_100,pattern_101,pattern_110,pattern_111
2,independent_fundamental,0.12,800,0.5,800,800,1600,fundamental,0.004302746408107683,6.884394252972292,7.300137097232434,4.304404823678444,3.5154983734116283,-0.9691956377539062,0.016,0.9,0.95,,500,1000,0.05,0,1825073912,0,25,0,0,0,0,0,475
2,independent_fundamental,0.12,800,0.5,800,800,1600,shared_orbit,0.0039415114225620496,6.306418276099279,6.192734548855565,6.192734548855565,3.774530238621917,-4.484228187557619,0.0,0.958,1.0,,500,1000,0.05,0,1825073912,0,25,0,0,0,0,0,475
2,independent_fundamental,0.12,1600,0.5,1600,1600,3200,full,0.004302746408107433,13.768788505943785,14.31751051103347,10.97520464719951,5.237340680985511,-1.413119720758778,0.008,0.998,1.0,,500,1000,0.05,0,3115361141,0,0,0,0,0,0,0,500
2,independent_fundamental,0.12,1600,0.5,1600,1600,3200,fundamental,0.004302746408107683,13.768788505944585,14.31751051103052,10.97520464719656,5.237340680985549,-1.4131197207615065,0.008,0.998,1.0,,500,1000,0.05,0,3115361141,0,0,0,0,0,0,0,500
2,independent_fundamental,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.0039415114225620496,12.612836552198559,12.696588674541193,12.696588674541193,5.537981534659379,-13.13854602061474,0.0,0.998,1.0,,500,1000,0.05,0,3115361141,0,0,0,0,0,0,0,500
2,independent_fundamental,0.12,3200,0.5,3200,3200,6400,full,0.004302746408107433,27.53757701188757,27.580746807896105,23.891867353782175,7.408107064244923,-1.7151483942964276,0.006,1.0,1.0,,500,1000,0.05,0,3542064708,0,0,0,0,0,0,0,500
2,independent_fundamental,0.12,3200,0.5,3200,3200,6400,fundamental,0.004302746408107683,27.53757701188917,27.58074680790705,23.891867353793117,7.40810706424494,-1.7151483942836947,0.006,1.0,1.0,,500,1000,0.05,0,3542064708,0,0,0,0,0,0,0,500
2,independent_fundamental,0.12,3200,0.5,3200,3200,6400,shared_orbit,0.0039415114225620496,25.225673104397117,24.84430412909333,24.84430412909333,7.871950418531229,-30.900427524036786,0.0,1.0,1.0,,500,1000,0.05,0,3542064708,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,100,0.5,100,100,200,full,0.009620626057181038,1.9241252114362075,2.42882683686754,0.4728153341534662,2.095517978057309,0.07745334716411234,0.061,0.54,0.48,,500,1000,0.05,0,247979674,136,124,0,0,0,0,7,233
2,independent_fundamental,0.18,100,0.5,100,100,200,fundamental,0.009620626057180948,1.9241252114361895,2.428826836867694,0.4728153341536206,2.0955179780573108,0.07745334716433971,0.061,0.54,0.48,,500,1000,0.05,0,247979674,136,124,0,0,0,0,7,233
2,independent_fundamental,0.18,100,0.5,100,100,200,shared_orbit,0.008816902644163793,1.7633805288327586,1.7705215524019968,1.7705215524019968,2.27592463939964,0.32069610533324067,0.058,0.79,0.714,,500,1000,0.05,0,247979674,136,124,0,0,0,0,7,233
2,independent_fundamental,0.18,200,0.5,200,200,400,full,0.009620626057181038,3.848250422872415,4.4085991323202265,2.106014039326181,3.001747038818121,-0.38830384170678167,0.033,0.722,0.772,,500,1000,0.05,0,1864576660,12,102,0,0,0,0,2,384
2,independent_fundamental,0.18,200,0.5,200,200,400,fundamental,0.009620626057180948,3.848250422872379,4.408599132320183,2.1060140393261375,3.0017470388181042,-0.38830384170678167,0.033,0.722,0.772,,500,1000,0.05,0,1864576660,12,102,0,0,0,0,2,384
2,independent_fundamental,0.18,200,0.5,200,200,400,shared_orbit,0.008816902644163793,3.5267610576655173,3.633391845112069,3.633391845112069,3.1866295781819862,-1.2647580062454722,0.009,0.884,0.972,,500,1000,0.05,0,1864576660,12,102,0,0,0,0,2,384
2,independent_fundamental,0.18,400,0.5,400,400,800,full,0.009620626057181038,7.69650084574483,8.054497897404122,5.4053392141301035,3.870509261023541,-0.6611544875421855,0.024,0.952,0.974,,500,1000,0.05,0,300802862,0,13,0,0,0,0,0,487
2,independent_fundamental,0.18,400,0.5,400,400,800,fundamental,0.009620626057180948,7.696500845744758,8.054497897404012,5.4053392141299925,3.870509261023559,-0.6611544875422992,0.024,0.952,0.974,,500,1000,0.05,0,300802862,0,13,0,0,0,0,0,487
2,independent_fundamental,0.18,400,0.5,400,400,800,shared_orbit,0.008816902644163793,7.053522115331035,6.878876985035228,6.878876985035228,4.129269181157602,-5.211718788615258,0.0,0.972,1.0,,500,1000,0.05,0,300802862,0,13,0,0,0,0,0,487
2,independent_fundamental,0.18,800,0.5,800,800,1600,full,0.009620626057181038,15.39300169148966,16.214997589587707,13.219265316033722,5.338305257547805,-1.131194735109553,0.013,1.0,1.0,,500,1000,0.05,0,764140027,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,800,0.5,800,800,1600,fundamental,0.009620626057180948,15.393001691489516,16.21499758958756,13.219265316033573,5.3383052575477885,-1.1311947351097804,0.013,1.0,1.0,,500,1000,0.05,0,764140027,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,800,0.5,800,800,1600,shared_orbit,0.008816902644163793,14.10704423066207,14.363258886128277,14.363258886128277,5.684239345407742,-14.302892870228561,0.0,1.0,1.0,,500,1000,0.05,0,764140027,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,1600,0.5,1600,1600,3200,full,0.009620626057181038,30.78600338297932,31.49359323680887,28.151287372974906,7.876600239573857,-1.305359863834247,0.006,1.0,1.0,,500,1000,0.05,0,1191512616,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,1600,0.5,1600,1600,3200,fundamental,0.009620626057180948,30.786003382979032,31.493593236805914,28.15128737297195,7.8766002395738575,-1.3053598638369754,0.006,1.0,1.0,,500,1000,0.05,0,1191512616,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,1600,0.5,1600,1600,3200,shared_orbit,0.008816902644163793,28.21408846132414,28.503486251521423,28.503486251521423,8.20656027620595,-36.15954082037297,0.0,1.0,1.0,,500,1000,0.05,0,1191512616,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,3200,0.5,3200,3200,6400,full,0.009620626057181038,61.57200676595864,62.41523256119815,58.726353107084215,10.958972602840399,-1.4265792147209666,0.011,1.0,1.0,,500,1000,0.05,0,3130568947,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,3200,0.5,3200,3200,6400,fundamental,0.009620626057180948,61.572006765958065,62.41523256120899,58.726353107095065,10.958972602840356,-1.4265792147118717,0.011,1.0,1.0,,500,1000,0.05,0,3130568947,0,0,0,0,0,0,0,500
2,independent_fundamental,0.18,3200,0.5,3200,3200,6400,shared_orbit,0.008816902644163793,56.42817692264828,56.80813053081581,56.80813053081581,11.23574727670155,-80.40448768183069,0.0,1.0,1.0,,500,1000,0.05,0,3130568947,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,100,0.5,100,100,200,full,0.01836593389670567,3.6731867793411337,4.083225248715781,2.1272137460017078,2.7739440413943397,-0.12575894008643873,0.042,0.758,0.758,,500,1000,0.05,0,1983156767,11,110,0,0,0,0,4,375
2,independent_fundamental,0.25,100,0.5,100,100,200,fundamental,0.01836593389670571,3.673186779341142,4.083225248715941,2.1272137460018676,2.773944041394339,-0.12575894008629662,0.042,0.758,0.758,,500,1000,0.05,0,1983156767,11,110,0,0,0,0,4,375
2,independent_fundamental,0.25,100,0.5,100,100,200,shared_orbit,0.016844155048878817,3.3688310097757634,3.2929367901135564,3.2929367901135564,2.913648527087456,-1.083259749873264,0.016,0.898,0.97,,500,1000,0.05,0,1983156767,11,110,0,0,0,0,4,375
2,independent_fundamental,0.25,200,0.5,200,200,400,full,0.01836593389670567,7.346373558682267,7.980438684774484,5.677853591780439,4.098391810259552,-0.22353382187402326,0.041,0.952,0.964,,500,1000,0.05,0,198553663,0,18,0,0,0,0,0,482
2,independent_fundamental,0.25,200,0.5,200,200,400,fundamental,0.01836593389670571,7.346373558682284,7.980438684774445,5.677853591780399,4.098391810259559,-0.22353382187396642,0.041,0.952,0.964,,500,1000,0.05,0,198553663,0,18,0,0,0,0,0,482
2,independent_fundamental,0.25,200,0.5,200,200,400,shared_orbit,0.016844155048878817,6.737662019551527,6.845876606290303,6.845876606290303,4.294819617820847,-4.962045137391954,0.0,0.976,1.0,,500,1000,0.05,0,198553663,0,18,0,0,0,0,0,482
2,independent_fundamental,0.25,400,0.5,400,400,800,full,0.01836593389670567,14.692747117364535,15.255653616649585,12.606494933375568,5.871153692450441,-0.8756867495574538,0.02,0.996,0.998,,500,1000,0.05,0,1398689118,0,1,0,0,0,0,0,499
2,independent_fundamental,0.25,400,0.5,400,400,800,fundamental,0.01836593389670571,14.692747117364569,15.255653616649495,12.606494933375478,5.871153692450449,-0.8756867495576812,0.02,0.996,0.998,,500,1000,0.05,0,1398689118,0,1,0,0,0,0,0,499
2,independent_fundamental,0.25,400,0.5,400,400,800,shared_orbit,0.016844155048878817,13.475324039103054,13.477725432377367,13.477725432377367,6.125908330787446,-14.146807028317198,0.0,0.996,1.0,,500,1000,0.05,0,1398689118,0,1,0,0,0,0,0,499
2,independent_fundamental,0.25,800,0.5,800,800,1600,full,0.01836593389670567,29.38549423472907,29.509262884564297,26.513530611010307,7.772739092653468,-0.9267960902920511,0.02,1.0,1.0,,500,1000,0.05,0,3475461826,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,800,0.5,800,800,1600,fundamental,0.01836593389670571,29.385494234729137,29.509262884564123,26.513530611010136,7.77273909265346,-0.9267960902925059,0.02,1.0,1.0,,500,1000,0.05,0,3475461826,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,800,0.5,800,800,1600,shared_orbit,0.016844155048878817,26.950648078206108,26.65074342701853,26.65074342701853,8.021809028105613,-33.08366469964176,0.0,1.0,1.0,,500,1000,0.05,0,3475461826,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,1600,0.5,1600,1600,3200,full,0.01836593389670567,58.77098846945814,58.58316699090866,55.24086112707468,10.222426852799329,-1.6540815648612357,0.01,1.0,1.0,,500,1000,0.05,0,1155742522,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,1600,0.5,1600,1600,3200,fundamental,0.01836593389670571,58.770988469458274,58.58316699090556,55.24086112707158,10.22242685279931,-1.6540815648653284,0.01,1.0,1.0,,500,1000,0.05,0,1155742522,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,1600,0.5,1600,1600,3200,shared_orbit,0.016844155048878817,53.901296156412215,53.30463195302743,53.30463195302743,10.723905499509145,-74.45060357401462,0.0,1.0,1.0,,500,1000,0.05,0,1155742522,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,3200,0.5,3200,3200,6400,full,0.01836593389670567,117.54197693891628,117.98290581876121,114.2940263646473,15.117046862344473,-1.621379505770399,0.003,1.0,1.0,,500,1000,0.05,0,1658013768,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,3200,0.5,3200,3200,6400,fundamental,0.01836593389670571,117.54197693891655,117.98290581877218,114.29402636465825,15.117046862344706,-1.6213795057585756,0.003,1.0,1.0,,500,1000,0.05,0,1658013768,0,0,0,0,0,0,0,500
2,independent_fundamental,0.25,3200,0.5,3200,3200,6400,shared_orbit,0.016844155048878817,107.80259231282443,107.316820513218,107.316820513218,15.710701703862615,-163.61179271162382,0.0,1.0,1.0,,500,1000,0.05,0,1658013768,0,0,0,0,0,0,0,500
3,exact_orbit,0.08,100,0.5,100,100,200,full,0.0024608235992743706,0.4921647198548741,1.4978759000679598,-2.414147105360187,1.3606614838042046,-0.8004514524321786,0.016,0.056,0.122,,500,1000,0.05,0,1118251496,424,15,0,0,0,0,13,48
3,exact_orbit,0.08,100,0.5,100,100,200,fundamental,0.0024608235992744643,0.49216471985489285,1.497875900068122,-2.4141471053600254,1.3606614838042004,-0.8004514524319797,0.016,0.056,0.122,,500,1000,0.05,0,1118251496,424,15,0,0,0,0,13,48
3,exact_orbit,0.08,100,0.5,100,100,200,shared_orbit,0.0024608235992744643,0.49216471985489285,0.803005432932922,0.10985825237297676,1.4806470936494245,1.6908793280935601,0.273,0.484,0.126,0.622,500,1000,0.05,0,1118251496,424,15,0,0,0,0,13,48
3,exact_orbit,0.08,200,0.5,200,200,400,full,0.0024608235992743706,0.9843294397097482,1.969328333669461,-2.63584185231863,1.5967198672882896,-1.4393840030848155,0.013,0.064,0.214,,500,1000,0.05,0,1373353860,370,23,0,0,0,0,15,92
3,exact_orbit,0.08,200,0.5,200,200,400,fundamental,0.0024608235992744643,0.9843294397097857,1.9693283336694085,-2.6358418523186824,1.5967198672882912,-1.4393840030850429,0.013,0.064,0.214,,500,1000,0.05,0,1373353860,370,23,0,0,0,0,15,92
3,exact_orbit,0.08,200,0.5,200,200,400,shared_orbit,0.0024608235992744643,0.9843294397097857,1.2111523322421216,0.5180051516821764,1.7082575773080693,1.717754370853017,0.243,0.588,0.23,0.702,500,1000,0.05,0,1373353860,370,23,0,0,0,0,15,92
3,exact_orbit,0.08,400,0.5,400,400,800,full,0.0024608235992743706,1.9686588794194964,2.794782554179943,-2.5035348123680934,2.0918556826774326,-2.2330599875846984,0.006,0.116,0.354,,500,1000,0.05,0,3871677540,262,61,0,0,0,0,4,173
3,exact_orbit,0.08,400,0.5,400,400,800,fundamental,0.0024608235992744643,1.9686588794195714,2.794782554179917,-2.5035348123681196,2.0918556826774317,-2.2330599875846984,0.006,0.116,0.354,,500,1000,0.05,0,3871677540,262,61,0,0,0,0,4,173
3,exact_orbit,0.08,400,0.5,400,400,800,shared_orbit,0.0024608235992744643,1.9686588794195714,2.02567347738265,1.3325262968227047,2.1849934364568444,1.167691590396375,0.15,0.716,0.468,0.848,500,1000,0.05,0,3871677540,262,61,0,0,0,0,4,173
3,exact_orbit,0.08,800,0.5,800,800,1600,full,0.0024608235992743706,3.9373177588389927,4.829249792784514,-1.1622147543234667,3.010873291180453,-2.9397841825115316,0.001,0.288,0.688,,500,1000,0.05,0,3556551130,89,67,0,0,0,0,10,334
3,exact_orbit,0.08,800,0.5,800,800,1600,fundamental,0.0024608235992744643,3.937317758839143,4.829249792784409,-1.1622147543235721,3.0108732911804643,-2.9397841825115316,0.001,0.288,0.688,,500,1000,0.05,0,3556551130,89,67,0,0,0,0,10,334
3,exact_orbit,0.08,800,0.5,800,800,1600,shared_orbit,0.0024608235992744643,3.937317758839143,3.8627172291681786,3.1695700486082323,3.018650897342831,0.6447474813782624,0.078,0.878,0.802,0.918,500,1000,0.05,0,3556551130,89,67,0,0,0,0,10,334
3,exact_orbit,0.08,1600,0.5,1600,1600,3200,full,0.0024608235992743706,7.874635517677985,9.114966601792284,2.4303548741243577,4.241326141772753,-3.6238765803397666,0.002,0.688,0.954,,500,1000,0.05,0,2085385969,4,19,0,0,0,0,1,476
3,exact_orbit,0.08,1600,0.5,1600,1600,3200,fundamental,0.0024608235992744643,7.874635517678286,9.114966601789195,2.430354874121269,4.2413261417727615,-3.6238765803438593,0.002,0.688,0.954,,500,1000,0.05,0,2085385969,4,19,0,0,0,0,1,476
3,exact_orbit,0.08,1600,0.5,1600,1600,3200,shared_orbit,0.0024608235992744643,7.874635517678286,8.12547634623098,7.432329165671036,4.251479081136043,-1.5318440114290848,0.014,0.97,0.99,0.98,500,1000,0.05,0,2085385969,4,19,0,0,0,0,1,476
3,exact_orbit,0.08,3200,0.5,3200,3200,6400,full,0.0024608235992743706,15.74927103535597,17.366844189473134,9.98908528124526,5.821553944556203,-4.32236796626286,0.0,0.97,0.992,,500,1000,0.05,0,3347237708,0,4,0,0,0,0,0,496
3,exact_orbit,0.08,3200,0.5,3200,3200,6400,fundamental,0.0024608235992744643,15.749271035356571,17.366844189484045,9.989085281256171,5.821553944556242,-4.322367966251036,0.0,0.97,0.992,,500,1000,0.05,0,3347237708,0,4,0,0,0,0,0,496
3,exact_orbit,0.08,3200,0.5,3200,3200,6400,shared_orbit,0.0024608235992744643,15.749271035356571,16.360952554055682,15.667805373495739,5.842122679445626,-6.6146627361011365,0.001,0.996,1.0,0.998,500,1000,0.05,0,3347237708,0,4,0,0,0,0,0,496
3,exact_orbit,0.12,100,0.5,100,100,200,full,0.005592572506560162,1.1185145013120326,2.1378419832005946,-1.7741810222275527,1.7686573539657078,-0.9030770779815436,0.016,0.144,0.238,,500,1000,0.05,0,1307498708,355,26,0,0,0,0,10,109
3,exact_orbit,0.12,100,0.5,100,100,200,fundamental,0.005592572506560423,1.1185145013120845,2.137841983200758,-1.7741810222273888,1.768657353965708,-0.9030770779813446,0.016,0.144,0.238,,500,1000,0.05,0,1307498708,355,26,0,0,0,0,10,109
3,exact_orbit,0.12,100,0.5,100,100,200,shared_orbit,0.005592572506560423,1.1185145013120845,1.3708861328557644,0.6777389522958189,1.962525648355579,1.5128779648892152,0.197,0.62,0.27,0.762,500,1000,0.05,0,1307498708,355,26,0,0,0,0,10,109
3,exact_orbit,0.12,200,0.5,200,200,400,full,0.005592572506560162,2.237029002624065,3.2164091816591553,-1.3887610043289356,2.3029303370337497,-1.5968361434017497,0.015,0.246,0.466,,500,1000,0.05,0,709068572,211,56,0,0,0,0,6,227
3,exact_orbit,0.12,200,0.5,200,200,400,fundamental,0.005592572506560423,2.237029002624169,3.2164091816591034,-1.3887610043289869,2.3029303370337453,-1.5968361434018066,0.015,0.246,0.466,,500,1000,0.05,0,709068572,211,56,0,0,0,0,6,227
3,exact_orbit,0.12,200,0.5,200,200,400,shared_orbit,0.005592572506560423,2.237029002624169,2.407335198859354,1.7141880182994085,2.3300392341328813,1.0232451696302878,0.129,0.764,0.566,0.866,500,1000,0.05,0,709068572,211,56,0,0,0,0,6,227
3,exact_orbit,0.12,400,0.5,400,400,800,full,0.005592572506560162,4.47405800524813,5.165934413822164,-0.13238295272587314,3.048504939110439,-2.3142751200814073,0.004,0.43,0.74,,500,1000,0.05,0,205159892,60,70,0,0,0,0,3,367
3,exact_orbit,0.12,400,0.5,400,400,800,fundamental,0.005592572506560423,4.474058005248338,5.16593441382213,-0.13238295272590567,3.0485049391104395,-2.3142751200814073,0.004,0.43,0.74,,500,1000,0.05,0,205159892,60,70,0,0,0,0,3,367
3,exact_orbit,0.12,400,0.5,400,400,800,shared_orbit,0.005592572506560423,4.474058005248338,4.151136588357293,3.4579894077973474,3.096819284584938,0.36637808643007663,0.061,0.904,0.874,0.942,500,1000,0.05,0,205159892,60,70,0,0,0,0,3,367
3,exact_orbit,0.12,800,0.5,800,800,1600,full,0.005592572506560162,8.94811601049626,10.170081500841095,4.178616953733114,4.430640250524303,-3.3768734342535405,0.001,0.814,0.988,,500,1000,0.05,0,69394004,1,5,0,0,0,0,0,494
3,exact_orbit,0.12,800,0.5,800,800,1600,fundamental,0.005592572506560423,8.948116010496676,10.17008150084105,4.178616953733068,4.4306402505242986,-3.3768734342542226,0.001,0.814,0.988,,500,1000,0.05,0,69394004,1,5,0,0,0,0,0,494
3,exact_orbit,0.12,800,0.5,800,800,1600,shared_orbit,0.005592572506560423,8.948116010496676,9.220789915415901,8.527642734855956,4.462489173139245,-2.0059772110722047,0.012,0.988,0.998,0.996,500,1000,0.05,0,69394004,1,5,0,0,0,0,0,494
3,exact_orbit,0.12,1600,0.5,1600,1600,3200,full,0.005592572506560162,17.89623202099252,19.206896982650722,12.522285254982798,6.161896983647312,-3.6923973621457673,0.002,0.984,1.0,,500,1000,0.05,0,2404927613,0,0,0,0,0,0,0,500
3,exact_orbit,0.12,1600,0.5,1600,1600,3200,fundamental,0.005592572506560423,17.896232020993352,19.206896982647805,12.522285254979879,6.161896983647321,-3.6923973621494053,0.002,0.984,1.0,,500,1000,0.05,0,2404927613,0,0,0,0,0,0,0,500
3,exact_orbit,0.12,1600,0.5,1600,1600,3200,shared_orbit,0.005592572506560423,17.896232020993352,18.199952763368426,17.506805582808482,6.186126034450227,-7.481200724819983,0.001,0.998,1.0,1.0,500,1000,0.05,0,2404927613,0,0,0,0,0,0,0,500
3,exact_orbit,0.12,3200,0.5,3200,3200,6400,full,0.005592572506560162,35.79246404198504,37.505032311527934,30.127273403300062,8.57598525316919,-4.4907602172074945,0.001,1.0,1.0,,500,1000,0.05,0,2827367828,0,0,0,0,0,0,0,500
3,exact_orbit,0.12,3200,0.5,3200,3200,6400,fundamental,0.005592572506560423,35.792464041986705,37.505032311538926,30.127273403311058,8.575985253169284,-4.4907602171984,0.001,1.0,1.0,,500,1000,0.05,0,2827367828,0,0,0,0,0,0,0,500
3,exact_orbit,0.12,3200,0.5,3200,3200,6400,shared_orbit,0.005592572506560423,35.792464041986705,36.58142472209533,35.888277541535366,8.554741939156882,-21.03504199542186,0.0,1.0,1.0,1.0,500,1000,0.05,0,2827367828,0,0,0,0,0,0,0,500
3,exact_orbit,0.18,100,0.5,100,100,200,full,0.012732699002914839,2.5465398005829676,3.7614640008496254,-0.15055900457852187,2.608304642454304,-0.652375664868253,0.029,0.404,0.498,,500,1000,0.05,0,1141508242,204,47,0,0,0,0,10,239
3,exact_orbit,0.18,100,0.5,100,100,200,fundamental,0.012732699002914849,2.54653980058297,3.7614640008497866,-0.15055900457836044,2.6083046424543026,-0.6523756648681678,0.029,0.404,0.498,,500,1000,0.05,0,1141508242,204,47,0,0,0,0,10,239
3,exact_orbit,0.18,100,0.5,100,100,200,shared_orbit,0.012732699002915071,2.546539800583014,2.909713974033193,2.216566793473248,2.6292764970222255,1.3912211980957938,0.138,0.794,0.572,0.854,500,1000,0.05,0,1141508242,204,47,0,0,0,0,10,239
3,exact_orbit,0.18,200,0.5,200,200,400,full,0.012732699002914839,5.093079601165935,6.357157580239153,1.751987394251062,3.635621897721005,-1.7580797035921778,0.008,0.662,0.838,,500,1000,0.05,0,3443711255,31,50,0,0,0,0,2,417
3,exact_orbit,0.18,200,0.5,200,200,400,fundamental,0.012732699002914849,5.09307960116594,6.357157580239107,1.7519873942510167,3.635621897720996,-1.7580797035921778,0.008,0.662,0.838,,500,1000,0.05,0,3443711255,31,50,0,0,0,0,2,417
3,exact_orbit,0.18,200,0.5,200,200,400,shared_orbit,0.012732699002915071,5.093079601166028,5.3617799388987795,4.668632758338834,3.6481796565796487,-0.03587542617031925,0.046,0.932,0.934,0.952,500,1000,0.05,0,3443711255,31,50,0,0,0,0,2,417
3,exact_orbit,0.18,400,0.5,400,400,800,full,0.012732699002914839,10.18615920233187,11.447648377801205,6.149331011253167,4.414221963122026,-2.1475038248941756,0.004,0.942,0.984,,500,1000,0.05,0,1768733986,0,8,0,0,0,0,0,492
3,exact_orbit,0.18,400,0.5,400,400,800,fundamental,0.012732699002914849,10.18615920233188,11.447648377801157,6.149331011253122,4.41422196312203,-2.147503824894403,0.004,0.942,0.984,,500,1000,0.05,0,1768733986,0,8,0,0,0,0,0,492
3,exact_orbit,0.18,400,0.5,400,400,800,shared_orbit,0.012732699002915071,10.186159202332057,10.421937014347376,9.728789833787433,4.450139193754478,-2.655711666780972,0.009,0.996,1.0,0.994,500,1000,0.05,0,1768733986,0,8,0,0,0,0,0,492
3,exact_orbit,0.18,800,0.5,800,800,1600,full,0.012732699002914839,20.37231840466374,21.11530996585605,15.123845418748074,6.159177794825371,-2.607790416452546,0.004,0.998,1.0,,500,1000,0.05,0,1601547618,0,0,0,0,0,0,0,500
3,exact_orbit,0.18,800,0.5,800,800,1600,fundamental,0.012732699002914849,20.37231840466376,21.11530996585602,15.123845418748042,6.159177794825366,-2.607790416452091,0.004,0.998,1.0,,500,1000,0.05,0,1601547618,0,0,0,0,0,0,0,500
